code,상품명,기존이미지경로,새이미지경로,대표이미지여부,상세이미지순서,컷구분,생성방식,검수상태,승인여부,검수결과,수정필요사항,실물대조필요,우선검수순번,대표컷적합여부,A라인검수,슬림핏검수,비고
ANC-4035,오프숄더 리본 원피스,,assets/products/ank/generated/ANC-4035/ANC-4035-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,35,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4035,오프숄더 리본 원피스,,assets/products/ank/generated/ANC-4035/ANC-4035-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,35,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4035,오프숄더 리본 원피스,,assets/products/ank/generated/ANC-4035/ANC-4035-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,35,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4035,오프숄더 리본 원피스,,assets/products/ank/generated/ANC-4035/ANC-4035-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,35,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4035,오프숄더 리본 원피스,,assets/products/ank/generated/ANC-4035/ANC-4035-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,35,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4035,오프숄더 리본 원피스,,assets/products/ank/generated/ANC-4035/ANC-4035-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,35,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4035,오프숄더 리본 원피스,,assets/ANC-4035_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,35,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4036,카라버튼 플레어 원피스,assets/ANC-4036_01.jpg,assets/products/ank/generated/ANC-4036/ANC-4036-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,36,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4036,카라버튼 플레어 원피스,,assets/products/ank/generated/ANC-4036/ANC-4036-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,36,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4036,카라버튼 플레어 원피스,,assets/products/ank/generated/ANC-4036/ANC-4036-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,36,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4036,카라버튼 플레어 원피스,,assets/products/ank/generated/ANC-4036/ANC-4036-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,36,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4036,카라버튼 플레어 원피스,,assets/products/ank/generated/ANC-4036/ANC-4036-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,36,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4036,카라버튼 플레어 원피스,,assets/products/ank/generated/ANC-4036/ANC-4036-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,36,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4036,카라버튼 플레어 원피스,,assets/products/ank/generated/ANC-4036/ANC-4036-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,36,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4036,카라버튼 플레어 원피스,,assets/products/ank/generated/ANC-4036/ANC-4036-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,36,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4036,카라버튼 플레어 원피스,,assets/ANC-4036_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,36,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4037,리본블라우스 배색 원피스,assets/ANC-4037_01.jpg,assets/products/ank/generated/ANC-4037/ANC-4037-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,37,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4037,리본블라우스 배색 원피스,,assets/products/ank/generated/ANC-4037/ANC-4037-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,37,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4037,리본블라우스 배색 원피스,,assets/products/ank/generated/ANC-4037/ANC-4037-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,37,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4037,리본블라우스 배색 원피스,,assets/products/ank/generated/ANC-4037/ANC-4037-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,37,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4037,리본블라우스 배색 원피스,,assets/products/ank/generated/ANC-4037/ANC-4037-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,37,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4037,리본블라우스 배색 원피스,,assets/products/ank/generated/ANC-4037/ANC-4037-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,37,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4037,리본블라우스 배색 원피스,,assets/products/ank/generated/ANC-4037/ANC-4037-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,37,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4037,리본블라우스 배색 원피스,,assets/products/ank/generated/ANC-4037/ANC-4037-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,37,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4037,리본블라우스 배색 원피스,,assets/ANC-4037_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,37,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4038,체크버튼 플레어 원피스,assets/ANC-4038_01.jpg,assets/products/ank/generated/ANC-4038/ANC-4038-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,38,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4038,체크버튼 플레어 원피스,,assets/products/ank/generated/ANC-4038/ANC-4038-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,38,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4038,체크버튼 플레어 원피스,,assets/products/ank/generated/ANC-4038/ANC-4038-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,38,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4038,체크버튼 플레어 원피스,,assets/products/ank/generated/ANC-4038/ANC-4038-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,38,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4038,체크버튼 플레어 원피스,,assets/products/ank/generated/ANC-4038/ANC-4038-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,38,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4038,체크버튼 플레어 원피스,,assets/products/ank/generated/ANC-4038/ANC-4038-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,38,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4038,체크버튼 플레어 원피스,,assets/products/ank/generated/ANC-4038/ANC-4038-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,38,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4038,체크버튼 플레어 원피스,,assets/products/ank/generated/ANC-4038/ANC-4038-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,38,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4038,체크버튼 플레어 원피스,,assets/ANC-4038_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,38,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4039,배색플레어 원피스,assets/ANC-4039_01.jpg,assets/products/ank/generated/ANC-4039/ANC-4039-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,39,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4039,배색플레어 원피스,,assets/products/ank/generated/ANC-4039/ANC-4039-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,39,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4039,배색플레어 원피스,,assets/products/ank/generated/ANC-4039/ANC-4039-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,39,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4039,배색플레어 원피스,,assets/products/ank/generated/ANC-4039/ANC-4039-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,39,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4039,배색플레어 원피스,,assets/products/ank/generated/ANC-4039/ANC-4039-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,39,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4039,배색플레어 원피스,,assets/products/ank/generated/ANC-4039/ANC-4039-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,39,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4039,배색플레어 원피스,,assets/products/ank/generated/ANC-4039/ANC-4039-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,39,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4039,배색플레어 원피스,,assets/products/ank/generated/ANC-4039/ANC-4039-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,39,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4039,배색플레어 원피스,,assets/ANC-4039_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,39,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4040,오프숄더 드레이프 원피스,assets/ANC-4040_01.jpg,assets/products/ank/generated/ANC-4040/ANC-4040-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,40,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4040,오프숄더 드레이프 원피스,,assets/products/ank/generated/ANC-4040/ANC-4040-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,40,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4040,오프숄더 드레이프 원피스,,assets/products/ank/generated/ANC-4040/ANC-4040-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,40,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4040,오프숄더 드레이프 원피스,,assets/products/ank/generated/ANC-4040/ANC-4040-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,40,검수필요,기존 검수값 유지,기존 검수값 유지,
